ID,YEAR,SEX,ETHNICITY,FSE,AdmitMode,FirstSch,CurrSch,ParIncome,FatherEd,MotherEd,FirstGen,PGPA_NS,PGPA_BA,PGPA_EN,PGPA_LA,HS Calc,UTMA,ALEKS DATE-1,AGGR SCORE-1,RADICALS-1,NUMBERS-1,EQUATIONS-1,FUNCTIONS-1,POLYNOMIALS-1,RATIONAL-EXP-1,LOGARITHMS-1,TRIG-1,ALEKS DATE-H,AGGR SCORE-H,RADICALS-H,NUMBERS-H,EQUATIONS-H,FUNCTIONS-H,POLYNOMIALS-H,RATIONAL-EXP-H,LOGARITHMS-H,TRIG-H,SATQ,SATV,SATTot,ACTMath,ACTENG,ACTComp,AP-BIO,AP-CALC-AB,AP-CALC-BC,AP-CALC-AB-SUB,AP-CHEM,AP-CS-A,AP-CS-AB,UT-GPA,Math Course,Math Grade,Chem Course,Chem Grade,Bio Course,Bio Grade,CS Course,CS Grade,Math GPA,Math P/F
5446,2014,M,,20149,2,E,E,A,0,0,Y,3.323,2.89,2.993,3.006,R,14,5/29/14,97,100,100,100,97,91,100,86,97,5/29/14,97,100,100,100,97,91,100,86,97,570,570,1140,,,,4,,4,4,,,,2.6923,408C,A,301,A,311C,A,,,4,1
5447,2014,W,,20149,3,4,4,H,5,5,N,3.613,3.682,3.409,3.843,R,18,6/26/14,97,100,100,100,100,91,100,86,94,6/26/14,97,100,100,100,100,91,100,86,94,690,680,1370,34,35,35,5,,5,5,5,,,2.6923,408D,B,,,,,,,3,1
5448,2014,W,,20149,3,U,U,H,5,4,N,3.06,3.192,2.904,3.194,,,8/11/14,74,71,100,88,74,91,75,14,63,8/11/14,74,71,100,88,74,91,75,14,63,,,,26,26,26,,,,,,,,2.6923,,,,,,,,,,
5449,2014,M,,20139,4,E,E,E,5,5,N,,,,,,,,,,,,,,,,,7/14/13,86,82,100,100,82,91,90,57,81,650,540,1190,,,,,,,,,,,2.6923,,,204,F,,,,,,
5450,2014,M,,20139,4,E,E,A,5,4,N,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6923,408M,X,,,,,,,,
5451,2014,M,,20149,2,2,2,H,4,4,N,3.783,3.208,3.38,3.227,R,15,6/21/14,72,82,100,88,68,86,70,14,59,6/22/14,74,82,100,88,68,86,70,36,59,700,650,1350,,,,,5,,,,,,2.6923,408L,B-,,,,,,,2.666,1
5452,2014,W,,20149,2,U,U,B,3,2,N,3.283,2.742,2.826,3.085,,,6/22/14,77,71,100,96,74,91,85,43,56,7/29/14,81,82,100,100,74,91,85,64,59,570,690,1260,,,,,,,,,,,2.6923,,,,,,,,,,
5453,2014,M,,20149,2,4,4,I,4,4,N,4.043,3.302,3.766,3.615,A,18,6/22/14,92,100,100,100,97,91,80,71,88,6/22/14,92,100,100,100,97,91,80,71,88,770,680,1450,,,,4,,5,5,,,,2.6923,408D,A,301,A,,,,,4,1
5454,2014,W,,20149,2,E,E,D,5,4,N,3.473,2.942,3.031,3.12,,13,5/28/14,62,59,100,73,71,82,50,14,38,6/29/14,90,100,100,100,91,91,95,64,75,620,660,1280,27,31,30,,,,,,,,2.6923,305G,A-,301,C-,325,B,,,3.666,1
5455,2014,W,,20149,2,E,E,H,5,5,N,3.863,3.645,3.582,3.651,A,16,5/30/14,90,94,100,100,94,91,95,57,81,5/30/14,90,94,100,100,94,91,95,57,81,750,690,1440,33,32,33,,,5,5,5,,,2.6923,,,301H,C,,,,,,
5456,2014,W,,20149,2,U,U,F,5,3,N,3.47,3.677,3.354,3.637,A,,5/30/14,83,82,100,100,85,91,75,29,81,5/30/14,83,82,100,100,85,91,75,29,81,700,510,1210,35,29,29,,,,,,,,2.6923,,,,,,,,,,
5457,2014,W,,20129,6,L,L,H,5,5,N,,,,,,,,,,,,,,,,,1/11/13,93,88,100,96,97,91,90,71,100,,,,17,22,23,,,,,,,,2.6923,,,301,C-,320,C-,,,,
5458,2014,W,,20149,3,U,U,C,4,5,N,3.507,3.614,3.349,3.651,R,13,7/2/14,74,82,100,85,74,86,55,14,75,7/2/14,74,82,100,85,74,86,55,14,75,,,,32,30,30,,3,,,3,,,2.6923,408K,A,,,,,,,4,1
5459,2014,W,,20149,2,4,4,C,4,4,N,3.773,3.26,3.633,3.496,R,15,,,,,,,,,,,,,,,,,,,,,650,580,1230,,,,,5,,,,,,2.6923,408D,F,,,,,,,0,0
5460,2014,W,,20149,6,U,U,,5,5,N,,,,,,,,,,,,,,,,,,,,,,,,,,,600,510,1110,28,23,25,,,,,,,,2.6923,,,320M,A-,,,,,,
5461,2014,W,,20149,2,E,E,F,5,4,N,3.863,3.782,3.554,3.778,A,15,5/31/14,79,88,100,92,82,86,60,29,78,5/31/14,79,88,100,92,82,86,60,29,78,750,670,1420,33,35,32,,4,2,3,3,,,2.6923,408N,B,301,X,311C,C,,,3,1
5462,2014,W,,20149,2,U,U,H,5,5,N,3.213,2.91,2.771,3.12,R,,,,,,,,,,,,,,,,,,,,,,500,710,1210,20,23,22,,,,,,,,2.6923,,,301,C-,,,,,,
5463,2014,W,,20149,2,E,E,H,5,5,N,3.923,3.314,3.644,3.509,A,18,5/30/14,82,94,100,92,76,91,90,57,66,6/19/14,87,100,100,100,85,91,95,64,66,710,660,1370,,,,4,,5,5,3,,,2.6923,408D,B+,301,A,,,,,3.333,1
5464,2014,W,,20149,2,U,U,C,5,4,N,3.523,2.882,3.166,3.145,,,6/26/14,68,76,100,88,62,86,70,14,47,7/3/14,85,82,100,100,91,91,75,64,69,670,610,1280,,,,,,,,,,,2.6923,,,,,,,,,,
5465,2014,W,,20149,4,E,E,B,5,4,N,,,,,,,,,,,,,,,,,,,,,,,,,,,650,590,1240,27,30,27,,,,,,,,2.6923,,,301,B-,311C,B,,,,
5466,2014,W,,20149,4,E,E,,6,5,N,,,,,,16,7/8/14,84,88,100,92,82,91,75,36,91,7/19/14,88,100,100,100,82,91,75,36,100,610,520,1130,27,29,25,,,,,,,,2.6923,408C,A,301,B,,,,,4,1
5467,2014,M,,20149,2,2,2,,5,5,N,3.913,3.779,3.569,3.728,A,17,6/1/14,95,100,100,100,97,91,100,64,97,6/1/14,95,100,100,100,97,91,100,64,97,750,670,1420,32,33,32,,,5,5,,5,,2.6923,,,,,,,,,,
5468,2014,M,,20149,3,4,4,,4,4,N,3.753,3.843,3.609,3.792,R,16,6/1/14,87,88,100,100,88,91,95,71,66,6/1/14,87,88,100,100,88,91,95,71,66,710,670,1380,34,30,31,5,5,3,5,3,5,,2.6923,408C,C,,,,,,,2,1
5469,2014,M,,20149,2,U,U,E,3,3,N,2.854,3.023,2.694,3.035,,,,,,,,,,,,,,,,,,,,,,,,,,25,24,26,,,,,,,,2.6923,,,,,,,,,,
5470,2014,W,,20149,2,E,E,,5,5,N,3.833,3.823,3.684,3.809,A,16,5/29/14,95,100,100,100,100,91,100,79,88,5/29/14,95,100,100,100,100,91,100,79,88,670,750,1420,30,34,33,,,,,1,,,2.6923,408C,B,301,B,,,,,3,1
5471,2014,W,,20149,6,L,L,C,5,5,N,,,,,,7,8/12/14,93,94,100,100,97,91,95,79,84,8/12/14,93,94,100,100,97,91,95,79,84,,,,20,23,23,,,,,,,,2.6923,408K,Q,301,B-,,,,,0,0
5472,2014,M,,20149,2,L,L,C,3,4,N,3.733,3.216,3.207,3.358,A,,,,,,,,,,,,,,,,,,,,,,630,800,1430,,,,,2,,,1,,,2.6923,,,,,,,,,,
5473,2014,M,,20149,2,L,L,G,5,4,N,3.873,3.066,3.452,3.573,R,,,,,,,,,,,,,,,,,,,,,,740,780,1520,,,,,5,,,,,,2.6923,,,,,,,,,,
5474,2014,M,,20149,2,E,E,F,5,4,N,4.193,3.578,3.86,3.737,R,16,5/25/14,91,94,100,100,85,91,95,86,81,5/25/14,91,94,100,100,85,91,95,86,81,740,760,1500,,,,,,5,5,,5,,2.6923,408M,A,,,,,314H,A-,4,1
5475,2014,M,,20149,2,E,E,E,5,5,N,4.243,3.62,3.803,3.666,,15,5/26/14,89,100,100,100,94,91,80,64,78,5/26/14,89,100,100,100,94,91,80,64,78,760,800,1560,,,,,,2,3,5,4,,2.6923,408N,A,,,,,314H,B+,4,1
5476,2014,W,,20149,2,E,E,I,5,5,N,3.633,2.994,3.334,2.959,A,16,5/14/14,95,94,100,100,91,91,90,86,100,5/14/14,95,94,100,100,91,91,90,86,100,740,480,1220,,,,4,,3,3,,,,2.6923,408S,B,301,A-,311C,B+,,,3,1
5477,2014,W,,20149,2,E,E,A,1,1,Y,3.089,3.36,3.019,3.183,A,16,5/26/14,85,82,100,96,88,91,85,64,69,5/26/14,85,82,100,96,88,91,85,64,69,,,,30,22,24,,,3,3,2,,,2.6923,408N,A,301,A,311C,B,,,4,1
5478,2014,W,,20149,2,4,4,G,5,4,N,3.541,3.672,3.419,3.615,R,13,8/9/14,60,71,100,85,59,77,50,14,31,8/9/14,60,71,100,85,59,77,50,14,31,610,660,1270,32,32,31,,5,,,,,,2.6923,408D,W,,,,,,,0,0
5479,2014,W,,20149,2,E,E,H,5,5,N,4.033,3.202,3.641,3.55,R,14,5/28/14,93,100,100,100,91,91,95,57,97,5/28/14,93,100,100,100,91,91,95,57,97,800,730,1530,,,,4,,5,5,,,,2.6923,408C,A,301,A,311C,A,,,4,1
5480,2014,W,,20149,2,U,U,E,,,U,3.693,3.028,3.4,3.477,R,14,7/2/14,82,88,100,96,88,91,80,64,56,7/2/14,82,88,100,96,88,91,80,64,56,670,680,1350,,,,,1,,,2,,,2.6923,408C,D-,,,,,,,0.666,0
5481,2014,M,,20149,2,E,E,D,3,3,N,3.793,3.172,3.381,3.27,,11,7/3/14,56,76,100,85,44,77,35,14,28,7/3/14,56,76,100,85,44,77,35,14,28,710,670,1380,,,,,,,,,,,2.6923,,,,,,,,,,
5482,2014,W,,20149,2,U,U,B,,,U,3.366,3.513,3.264,3.395,,,5/29/14,96,100,100,100,97,91,90,86,97,5/29/14,96,100,100,100,97,91,90,86,97,,,,29,29,27,,,,,,,,2.6923,408L,B+,,,,,,,3.333,1
5483,2014,W,,20149,2,E,E,B,0,0,Y,3.243,3.157,2.929,3.158,R,13,5/30/14,78,76,100,92,71,91,80,50,66,8/12/14,90,94,100,96,100,91,85,86,69,540,670,1210,23,28,26,,,1,3,,,,2.6923,408C,C,301,C+,,,,,2,1
5484,2014,M,,20149,2,L,L,F,3,3,N,2.163,9.62,1.521,2.55,,,,,,,,,,,,,,,,,,,,,,,570,690,1260,,,,,,,,,,,2.6923,,,,,,,,,,
5485,2014,W,,20149,2,E,E,D,3,2,N,3.623,3.138,3.29,3.337,A,16,5/29/14,77,76,100,92,76,91,75,21,72,6/21/14,80,76,100,96,76,91,75,43,75,610,670,1280,,,,,,5,5,3,,,2.6923,408N,A,301,A-,311C,B+,,,4,1
5486,2014,M,,20149,4,L,L,,,4,N,,,,,,13,7/7/14,79,82,100,100,71,91,90,43,56,8/23/14,82,88,100,100,71,91,90,57,66,660,520,1180,,,,,,,,,,,2.6923,408K,D,,,,,,,1,0
5487,2014,W,,20129,2,,U,B,4,0,N,,,,,A,,,,,,,,,,,,,,,,,,,,,,550,510,1060,26,24,24,,,,,,,,2.6923,,,,,,,,,,
5488,2014,W,,20149,2,L,L,H,5,5,N,3.713,3.8,3.559,3.835,,17,6/27/14,92,100,100,100,97,91,95,64,84,6/27/14,92,100,100,100,97,91,95,64,84,740,690,1430,34,32,33,,,,,,,,2.6923,408C,A-,,,,,,,3.666,1
5489,2014,W,,20149,2,L,L,I,4,4,N,3.213,2.69,2.868,2.841,,,8/10/14,29,24,94,31,18,32,15,0,25,8/14/14,60,59,100,69,68,77,30,14,50,600,520,1120,,,,,,,,,,,2.6923,,,,,301M,A-,,,,
5490,2014,W,,20149,2,E,E,,5,2,N,3.823,3.288,3.44,3.437,,14,5/29/14,81,76,100,92,85,91,75,43,72,5/29/14,81,76,100,92,85,91,75,43,72,660,720,1380,,,,4,,,,4,,,2.6923,408N,A,301,A,311C,A,,,4,1
5491,2014,M,,20149,2,E,E,I,5,4,N,4.263,3.628,3.94,3.777,A,14,5/29/14,93,94,100,100,100,91,90,93,78,5/29/14,93,94,100,100,100,91,90,93,78,760,760,1520,,,,,,5,5,5,,,2.6923,362K,A,,,,,,,4,1
5492,2014,W,,20149,2,E,E,C,1,2,Y,3.213,3.344,3.084,3.282,,8,5/25/14,56,65,94,77,53,82,30,21,31,6/13/14,75,82,100,96,65,86,60,21,75,680,550,1230,27,26,27,,,,,,,,2.6923,408N,Q,301,C,311C,C,,,0,0
5493,2014,W,,20149,2,E,E,,5,5,N,3.983,3.318,3.695,3.592,A,15,5/26/14,60,71,94,77,65,82,45,14,34,5/27/14,88,94,100,96,97,91,90,57,72,730,690,1420,,,,5,4,,,2,,,2.6923,408N,A,301,B-,311C,C,,,4,1
5494,2014,W,,20149,2,2,2,,5,4,N,3.953,3.53,3.641,3.56,,13,5/30/14,54,47,100,69,65,50,30,21,44,5/31/14,82,82,100,96,82,91,60,36,91,710,700,1410,27,35,31,,,,,4,,,2.6923,408K,B+,,,301E,A-,,,3.333,1
5495,2014,M,,20149,2,2,2,,5,3,N,3.525,3.632,3.354,3.708,A,16,6/27/14,83,82,100,92,88,91,80,57,69,6/27/14,83,82,100,92,88,91,80,57,69,,,,33,34,31,,,5,5,,,,2.6923,,,,,301D,A,,,,
5496,2014,W,,20149,2,U,U,H,5,4,N,3.413,3.257,3.145,3.29,A,,6/16/14,71,76,100,85,65,91,70,7,66,6/16/14,88,94,100,96,88,91,90,71,75,650,600,1250,28,28,28,,,,,,,,2.6923,,,,,,,,,,
5497,2014,M,,20149,3,J,J,,,,U,,,,,R,,5/10/14,96,100,100,100,100,91,100,64,100,5/10/14,96,100,100,100,100,91,100,64,100,800,660,1460,,,,,,5,5,,,,2.6923,427K,A,301,A,,,,,4,1
5498,2014,W,,20149,2,E,E,A,3,2,N,3.833,3.64,3.532,3.583,A,14,5/30/14,82,88,100,92,79,86,70,36,88,5/30/14,82,88,100,92,79,86,70,36,88,730,630,1360,31,29,31,,5,,,,,,2.6923,,,301,B-,311C,B,,,,
5499,2014,M,,20149,2,4,4,H,5,5,N,3.538,3.669,3.434,3.565,A,18,6/28/14,90,100,100,100,94,91,95,50,81,6/28/14,90,100,100,100,94,91,95,50,81,,,,28,28,28,,,,,,,,2.6923,408C,B,301,A-,,,,,3,1
5500,2014,M,,20149,2,L,L,,4,4,N,3.673,3.548,3.366,3.523,,,6/29/14,92,100,100,96,97,91,90,71,84,6/29/14,92,100,100,96,97,91,90,71,84,710,600,1310,30,29,29,,,,,,,,2.6923,,,,,,,,,,
5501,2014,M,,20149,6,U,U,A,1,2,Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6923,,,,,,,,,,
5502,2014,M,,20149,2,2,2,C,3,6,N,3.583,3.221,3.305,3.192,A,13,7/6/14,62,82,100,73,59,82,40,29,38,8/12/14,76,88,100,88,76,86,65,0,78,660,540,1200,27,23,25,3,1,,,,,,2.6923,408K,C+,,,,,,,2.333,1
5503,2014,M,,20149,2,J,J,,4,4,N,3.523,2.602,3.201,3.15,R,16,6/1/14,93,100,100,100,97,91,90,86,81,6/1/14,93,100,100,100,97,91,90,86,81,770,570,1340,,,,3,,5,5,,,,2.6923,408C,A,301,A-,,,,,4,1
5504,2014,M,,20149,3,4,4,G,4,4,N,3.612,3.645,3.424,3.743,R,16,7/5/14,62,59,100,81,74,77,35,7,44,8/5/14,81,59,100,100,94,91,55,50,78,,,,31,34,30,,,,,,,,2.6923,408C,B+,301,A-,,,,,3.333,1
5505,2014,M,,20149,2,L,L,F,5,4,N,3.303,2.812,2.891,2.99,,12,8/8/14,41,29,88,46,41,55,15,0,41,8/25/14,90,100,100,100,97,91,70,71,81,580,620,1200,,,,,,,,,,,2.6923,408K,Q,301,B+,,,,,0,0
5506,2014,M,,20149,2,4,4,H,5,4,N,3.733,3.592,3.384,3.558,A,15,5/25/14,72,82,100,92,74,82,60,21,56,7/29/14,86,88,100,96,88,91,65,43,94,700,660,1360,29,31,30,,5,,,4,,,2.6923,408C,A,,,,,,,4,1
5507,2014,W,,20149,2,E,E,A,4,4,N,3.653,3.094,3.334,3.259,A,14,5/30/14,73,88,100,85,71,91,55,14,66,7/3/14,85,100,100,85,91,91,90,43,72,660,620,1280,,,,,3,,,,,,2.6923,408N,Q,301,C,311C,B-,,,0,0
5508,2014,W,,20149,2,U,U,A,,6,N,3.323,2.804,3.034,2.919,R,10,5/30/14,42,35,94,54,50,41,20,0,31,7/30/14,91,100,100,100,100,95,80,43,88,620,500,1120,,,,2,,,,,,,2.6923,408K,F,301,D-,,,,,0,0
5509,2014,W,,20149,2,4,4,H,5,4,N,4.003,3.43,3.673,3.536,,14,6/5/14,95,94,100,100,100,91,100,86,88,6/5/14,95,94,100,100,100,91,100,86,88,710,700,1410,,,,,,1,2,,,,2.6923,408C,A,301,B+,,,,,4,1
5510,2014,W,,20139,2,E,E,B,4,3,N,2.683,2.336,2.397,2.498,,5,5/1/14,64,71,100,81,53,91,65,7,44,6/18/14,85,94,100,100,91,91,85,36,72,460,410,870,,,,,,,,,,,2.6923,408S,Q,317,B,,,,,0,0
5511,2014,M,,20142,4,E,E,F,4,6,N,,,,,,,,,,,,,,,,,,,,,,,,,,,540,500,1040,29,26,28,,,,,,,,2.6923,408M,A-,,,,,429,A-,3.666,1
5512,2014,W,,20149,2,L,L,A,4,4,N,3.193,3.223,2.919,3.194,,13,7/14/14,66,71,100,85,76,82,40,29,44,8/4/14,82,82,100,96,91,91,75,36,69,620,570,1190,27,25,28,,,,,,,,2.6923,408K,C+,301,B,,,,,2.333,1
5513,2014,M,,20149,3,4,4,,,,U,,,,,,18,8/24/14,54,65,94,65,56,77,40,14,28,8/25/14,86,94,100,100,82,91,90,57,75,800,640,1440,,,,,,,,,,,2.6923,408C,B,,,,,,,3,1
5514,2014,W,,20149,2,E,E,I,5,5,N,3.703,3.126,3.207,3.118,A,14,5/29/14,93,100,100,96,97,91,90,79,91,5/29/14,93,100,100,96,97,91,90,79,91,690,680,1370,,,,,5,,,4,,,2.6923,316,A,301,A,311C,A,,,4,1
5515,2014,M,,20119,2,L,E,H,5,5,N,3.183,2.692,2.851,2.85,,13,6/22/14,93,94,100,100,97,91,95,64,94,6/22/14,93,94,100,100,97,91,95,64,94,580,520,1100,,,,,,,,,,,2.6923,,,,,311D,C+,,,,
5516,2014,M,,20149,2,L,L,,,,U,3.794,3.931,3.719,3.77,A,15,6/19/14,92,94,100,100,97,91,90,71,88,6/19/14,92,94,100,100,97,91,90,71,88,,,,34,30,33,4,5,,,3,,,2.6923,408K,A,,,,,,,4,1
5517,2014,W,,20149,2,U,U,F,4,4,N,3.303,2.736,3.017,3.268,,,,,,,,,,,,,,,,,,,,,,,560,690,1250,,,,4,,,,,,,2.6923,,,,,,,,,,
5518,2014,W,,20149,2,2,2,H,5,4,N,3.933,3.776,3.614,3.724,,12,7/5/14,80,82,100,96,82,91,80,50,59,7/5/14,80,82,100,96,82,91,80,50,59,680,720,1400,30,34,31,4,,,,,,,2.6923,,,301,B+,,,,,,
5519,2014,M,,20149,2,4,4,D,4,4,N,3.953,3.515,3.448,3.459,,16,6/3/14,96,100,100,100,94,91,95,79,100,6/3/14,96,100,100,100,94,91,95,79,100,750,780,1530,29,30,30,,,,,,,,2.6923,408C,A,,,,,,,4,1
5520,2014,M,,20149,2,E,E,A,2,5,N,3.463,2.91,2.958,3.031,,11,6/23/14,77,76,100,88,74,91,85,14,75,6/23/14,77,76,100,88,74,91,85,14,75,630,680,1310,,,,3,,,,,,,2.6923,305G,D-,301,C,311C,F,,,0.666,0
5521,2014,M,,20149,2,U,U,F,5,5,N,3.723,3.516,3.282,3.353,A,,6/18/14,88,94,100,100,97,91,90,36,81,6/18/14,88,94,100,100,97,91,90,36,81,740,630,1370,32,22,25,,,,,,,,2.6923,,,,,,,,,,
5522,2014,M,,20149,2,2,2,,4,4,N,3.405,3.422,3.229,3.459,,8,7/25/14,53,76,100,77,44,73,35,0,28,8/21/14,71,76,100,92,68,82,55,29,63,,,,26,33,27,,,,,,,,2.6923,408K,Q,,,,,,,0,0
5523,2014,W,,20149,2,E,E,E,0,3,N,3.603,3.406,3.211,3.328,,14,5/6/14,82,94,100,96,82,91,90,36,63,5/6/14,82,94,100,96,82,91,90,36,63,680,610,1290,28,29,28,,,,,3,,,2.6923,408N,B-,301,A,311C,B,,,2.666,1
5524,2014,W,,20149,2,L,L,I,5,4,N,3.453,3.482,3.249,3.395,,,,,,,,,,,,,,,,,,,,,,,580,670,1250,28,27,25,3,,,,,,,2.6923,,,,,,,,,,
5525,2014,M,,20149,2,U,U,E,,,U,3.443,2.91,3.138,3.171,,10,9/1/14,68,71,100,92,59,86,70,0,56,9/11/14,81,88,100,96,76,91,85,43,66,610,600,1210,,,,,,,,,,,2.6923,408K,Q,,,,,,,0,0
5526,2014,M,,20149,3,E,E,,,,U,,,,,,7,5/28/14,52,76,94,62,38,77,35,14,34,5/28/14,52,76,94,62,38,77,35,14,34,620,620,1240,,,,,,,,,,,2.6923,,,301,B,,,,,,
5527,2014,M,,20149,2,4,4,B,1,1,Y,2.973,3.08,2.729,2.921,A,11,5/26/14,65,71,100,88,65,82,50,7,47,5/27/14,80,76,100,96,76,91,65,50,78,570,380,950,26,19,22,,1,,,,,,2.6923,408C,C-,,,,,,,1.666,1
5528,2014,W,,20139,4,L,L,B,5,5,N,,,,,,,8/24/14,30,41,82,42,21,36,10,0,19,9/5/14,71,88,100,81,68,91,80,21,44,460,650,1110,,,,,,,,,,,2.6923,408K,Q,,,,,,,0,0
5529,2014,M,,20149,2,E,E,B,1,1,Y,3.433,2.97,3.103,3.066,A,16,5/29/14,87,94,100,100,88,91,100,36,75,5/29/14,87,94,100,100,88,91,100,36,75,600,580,1180,28,23,27,,5,,,,,,2.6923,408C,A,301,A,311C,A,,,4,1
5530,2014,W,,20149,4,L,L,H,6,4,N,,,,,,,,,,,,,,,,,,,,,,,,,,,680,620,1300,,,,,4,,,,,,2.6923,408L,Q,,,,,,,0,0
5531,2014,W,,20149,2,L,L,H,5,4,N,3.097,3.18,2.899,3.283,,,6/3/14,62,71,94,73,71,82,50,7,41,6/3/14,62,71,94,73,71,82,50,7,41,,,,26,30,30,,,,,,,,2.6923,,,,,,,,,,
5532,2014,W,,20149,2,4,4,C,,2,U,3.678,3.716,3.534,3.696,A,14,6/2/14,86,94,100,96,97,91,85,36,72,6/2/14,86,94,100,96,97,91,85,36,72,,,,30,35,33,,,2,2,4,,,2.6923,408C,B-,302,A,,,,,2.666,1
5533,2014,M,,20149,3,2,2,F,4,4,N,3.593,3.726,3.434,3.786,R,18,5/30/14,90,88,100,100,94,91,85,43,97,5/30/14,90,88,100,100,94,91,85,43,97,,,,35,32,33,,,,,,,,2.6923,408L,A,,,,,,,4,1
5534,2014,M,,20149,4,E,E,C,3,3,N,,,,,,15,7/9/14,85,88,100,92,85,91,80,57,81,7/9/14,85,88,100,92,85,91,80,57,81,560,700,1260,,,,,,,,,,,2.6923,408N,X,301,X,,,,,,
5535,2014,W,,20149,2,E,E,G,4,5,N,3.352,3.439,3.199,3.438,A,12,5/18/14,73,76,100,85,76,86,50,21,69,7/2/14,88,88,100,100,94,91,75,64,81,,,,28,30,29,,4,,,,,,2.6923,408C,C,301,A-,311C,A,,,2,1
5536,2014,M,,20149,2,U,U,I,U,U,U,2.853,2.398,2.405,2.552,A,9,,,,,,,,,,,,,,,,,,,,,520,520,1040,,,,,3,,,,,,2.6923,,,,,,,,,,
5537,2014,M,,20139,2,U,E,H,5,U,N,2.734,3,2.569,3.061,R,16,9/5/14,85,94,100,96,88,91,90,50,69,6/1/13,88,82,100,100,88,91,90,86,72,610,540,1150,29,22,25,,,,,,3,,2.6923,362K,Q,,,,,301K,D,0,0
5538,2014,M,,20149,2,E,E,,0,2,Y,3.146,3.25,3.004,3.204,A,15,5/30/14,68,71,94,88,74,82,40,7,63,7/6/14,95,94,100,100,91,91,100,86,94,,,,25,26,27,,1,,,,,,2.6923,408C,Q,301,C-,,,,,0,0
5539,2014,M,,20149,2,2,2,C,6,6,N,3.813,3.901,3.709,3.802,R,14,6/5/14,71,71,100,88,76,86,55,7,63,6/18/14,82,71,100,100,91,86,55,57,78,650,650,1300,33,30,31,3,1,,,,,,2.6923,408L,C+,,,,,,,2.333,1
5540,2014,M,,20149,2,4,4,,5,5,N,4.423,3.77,4.073,3.876,A,17,6/28/14,97,100,100,100,100,91,100,93,91,6/28/14,97,100,100,100,100,91,100,93,91,790,800,1590,,,,5,,5,5,3,4,,2.6923,408D,B,301,A,,,,,3,1
5541,2014,M,,20149,2,L,L,C,5,6,N,3.133,3.244,2.939,3.347,A,16,,,,,,,,,,,,,,,,,,,,,590,660,1250,28,28,29,4,4,,,,,,2.6923,,,301,A,311C,A,,,,
5542,2014,W,,20149,2,U,U,H,5,6,N,3.643,3.297,3.254,3.159,,15,8/6/14,92,94,100,100,91,91,90,79,88,8/6/14,92,94,100,100,91,91,90,79,88,670,650,1320,28,23,26,,,,,,,,2.6923,408C,B,301,A-,,,,,3,1
5543,2014,W,,20149,3,E,E,H,5,4,N,3.219,3.345,2.994,3.557,R,10,5/30/14,67,71,100,85,65,86,45,0,66,5/30/14,67,71,100,85,65,86,45,0,66,,,,32,33,33,3,3,,,,,,2.6923,,,301,B,,,,,,
5544,2014,W,,20149,2,E,E,D,3,4,N,3.723,3.146,3.567,3.318,A,13,5/29/14,91,100,100,100,100,91,100,50,78,5/29/14,91,100,100,100,100,91,100,50,78,690,520,1210,,,,,,,,,,,2.6923,408N,B-,301,D+,311C,D,,,2.666,1
5545,2014,M,,20149,2,E,E,A,3,3,N,3.368,3.468,3.234,3.42,R,14,5/29/14,60,76,94,73,65,82,40,21,31,8/14/14,80,88,100,92,82,91,45,50,78,640,580,1220,28,28,27,,3,,,2,,,2.6923,408C,A,,,,,312,B,4,1
5546,2014,M,,20149,2,U,U,G,5,5,N,3.474,3.536,3.294,3.612,A,15,6/15/14,98,100,100,100,97,91,100,93,100,6/15/14,98,100,100,100,97,91,100,93,100,660,640,1300,30,33,29,3,4,,,2,,,2.6923,,,,,,,,,,
5547,2014,W,,20149,3,E,E,,,,U,,,,,,15,5/27/14,93,100,100,100,100,91,85,86,81,5/27/14,93,100,100,100,100,91,85,86,81,650,620,1270,,,,,,,,,,,2.6923,408S,A,301,B-,311C,B,,,4,1
5548,2014,W,,20146,2,E,E,C,3,U,N,3.513,2.898,3.185,3.042,A,16,5/26/14,93,100,100,100,94,91,90,71,94,5/26/14,93,100,100,100,94,91,90,71,94,680,550,1230,,,,4,,5,5,5,,,2.6923,408C,A,301,A,311C,A,,,4,1
5549,2014,W,,20149,2,N,N,F,5,4,N,3.538,3.703,3.434,3.615,R,,,,,,,,,,,,,,,,,,,,,,,,,33,28,29,5,,4,5,5,,,2.6923,,,,,,,,,,
5550,2014,W,,20149,2,E,E,D,,,U,3.592,3.638,3.449,3.611,,12,5/28/14,95,100,100,100,97,91,95,71,97,5/28/14,95,100,100,100,97,91,95,71,97,,,,29,34,32,3,,,,2,,,2.6923,408N,C-,301,C-,311D,B,,,1.666,1
5551,2014,M,,20149,2,2,2,G,5,3,N,4.183,3.502,3.741,3.62,A,18,6/3/14,87,88,100,100,88,91,85,50,81,6/3/14,87,88,100,100,88,91,85,50,81,770,800,1570,,,,4,5,5,5,5,,,2.6923,408D,A,,,,,,,4,1
5552,2014,W,,20139,2,2,2,C,3,3,N,3.662,3.67,3.499,3.689,A,,8/26/14,62,59,100,73,65,77,45,7,53,1/6/14,70,71,100,81,79,77,30,29,72,,,,29,34,31,,,,,,,,2.6923,408K,C+,,,,,,,2.333,1
